33431,26.3799,-80.0975
20147,39.0373,-77.4805
80301,40.0497,-105.2143
32903,28.1091,-80.5787
76549,31.0065,-97.841
99502,61.1661,-149.96
37027,36.0063,-86.7909
99503,61.19,-149.8938
22102,38.953,-77.2295
22209,38.8926,-77.0753
33410,26.8234,-80.1387
20151,38.8867,-77.4457
22102,38.953,-77.2295
94301,37.4443,-122.1497
78249,29.5612,-98.6117
20171,38.9252,-77.3928
20191,38.9318,-77.3527
22102,38.953,-77.2295
20147,39.0373,-77.4805
22042,38.8635,-77.1939
20171,38.9252,-77.3928
20814,39.0003,-77.1022
20190,38.9615,-77.3418
20852,39.0496,-77.1204
22030,38.8458,-77.3242
84014,40.9268,-111.877
20191,38.9318,-77.3527
20151,38.8867,-77.4457
20171,38.9252,-77.3928
20850,39.087,-77.168
21090,39.2092,-76.6681
24060,37.2563,-80.4347
22033,38.8776,-77.3885
78249,29.5612,-98.6117
34990,27.1656,-80.2916
78682,30.6568,-97.6026
20190,38.9615,-77.3418
78249,29.5612,-98.6117
22102,38.953,-77.2295
22102,38.953,-77.2295
21211,39.3316,-76.6336
22203,38.8738,-77.1142
20151,38.8867,-77.4457
22030,38.8458,-77.3242
22182,38.928,-77.2649
91935,32.7163,-116.8323
36701,32.4197,-87.0245
93036,34.2351,-119.182
22835,38.6548,-78.4596
22182,38.928,-77.2649
21046,39.1702,-76.8538
77706,30.0948,-94.1648
22042,38.8635,-77.1939
55402,44.9762,-93.2759
33950,26.9152,-82.0532
20190,38.9615,-77.3418
92110,32.7635,-117.2028
99503,61.19,-149.8938
20850,39.087,-77.168
20852,39.0496,-77.1204
22102,38.953,-77.2295
22314,38.806,-77.0529
75074,33.0277,-96.6777
23452,36.8348,-76.0961
20002,38.9024,-76.9901
22209,38.8926,-77.0753
33602,27.9614,-82.4597
22033,38.8776,-77.3885
20175,39.042,-77.6054
20036,38.9087,-77.0414
91124,34.1478,-118.1445
22102,38.953,-77.2295
87106,35.079,-106.6169
68516,40.7568,-96.6523
20191,38.9318,-77.3527
20001,38.9122,-77.0177
30005,34.0782,-84.2281
22102,38.953,-77.2295
20170,38.9839,-77.3675
80538,40.4262,-105.09
27215,36.0318,-79.4889
70544,29.9032,-91.6544
55303,45.2825,-93.4186
24060,37.2563,-80.4347
20879,39.173,-77.1855
20770,38.9996,-76.884
20190,38.9615,-77.3418
20877,39.1419,-77.189
78249,29.5612,-98.6117
20715,38.9797,-76.7435
20190,38.9615,-77.3418
85255,33.6968,-111.8892
78249,29.5612,-98.6117
22032,38.8177,-77.2925
20001,38.9122,-77.0177
19053,40.1547,-74.9904
21046,39.1702,-76.8538
23462,36.8392,-76.1522
20877,39.1419,-77.189
20151,38.8867,-77.4457
01581,42.2679,-71.6176
22182,38.928,-77.2649
33133,25.7378,-80.2248
20024,38.8759,-77.016
20002,38.9024,-76.9901
68108,41.2382,-95.9336
22201,38.8871,-77.0932
78258,29.6562,-98.4967
02451,42.3986,-71.2451
20170,38.9839,-77.3675
98004,47.6155,-122.2072
22201,38.8871,-77.0932
20036,38.9087,-77.0414
63383,38.805,-91.174
47404,39.195,-86.5757
22314,38.806,-77.0529
21755,39.3653,-77.5441
30076,34.0213,-84.3104
33131,25.7629,-80.1895
92821,33.9291,-117.8845
10036,40.7597,-73.9918
20171,38.9252,-77.3928
22102,38.953,-77.2295
10011,40.7402,-73.9996
74136,36.0605,-95.9452
49855,46.5786,-87.4545
21075,39.2058,-76.7531
22102,38.953,-77.2295
99508,61.206,-149.8101
20171,38.9252,-77.3928
20190,38.9615,-77.3418
20171,38.9252,-77.3928
21102,39.6747,-76.8941
