85635,31.5365,-110.2666
97205,45.5207,-122.6888
20155,38.8157,-77.6216
80205,39.759,-104.9661
23320,36.7352,-76.2384
20109,38.793,-77.5266
46268,39.8682,-86.2123
20036,38.9087,-77.0414
33458,26.9339,-80.1201
22192,38.676,-77.3163
14779,42.1604,-78.7304
53208,43.0488,-87.9625
94509,37.9939,-121.8089
20876,39.188,-77.2358
92243,32.7893,-115.5665
22030,38.8458,-77.3242
22407,38.2688,-77.5476
78542,26.4661,-98.0695
22202,38.8565,-77.0592
87109,35.1506,-106.569
25143,38.4193,-81.8293
93117,34.4296,-119.8612
20814,39.0003,-77.1022
21401,38.9898,-76.5501
20111,38.7707,-77.4494
32901,28.0691,-80.62
46204,39.772,-86.1535
11797,40.8154,-73.4716
58854,47.8043,-103.2582
85643,32.373,-109.8631
35801,34.7269,-86.5673
20611,38.4731,-76.9789
22209,38.8926,-77.0753
33634,28.0068,-82.556
92029,33.0895,-117.1128
92373,34.0397,-117.1804
20191,38.9318,-77.3527
32780,28.5697,-80.8191
64432,40.2635,-94.6687
88221,32.342,-104.2937
78550,26.1951,-97.689
77058,29.5716,-95.0998
19454,40.2166,-75.2565
86303,34.4958,-112.3783
01742,42.4567,-71.3747
90503,33.8397,-118.3542
92865,33.8263,-117.8511
89030,36.2115,-115.1241
20902,39.04,-77.0444
80542,40.2347,-104.9994
22102,38.953,-77.2295
94025,37.4396,-122.1864
85364,32.7015,-114.6424
17301,39.8881,-76.9931
95833,38.6157,-121.5053
22182,38.928,-77.2649
78552,26.1831,-97.7468
32459,30.3659,-86.2458
23606,37.0768,-76.4967
99501,61.2116,-149.8761
49660,44.2635,-86.1825
22314,38.806,-77.0529
22042,38.8635,-77.1939
92626,33.6801,-117.9085
67213,37.668,-97.3591
22193,38.6438,-77.3451
85710,32.2138,-110.824
22203,38.8738,-77.1142
90024,34.0637,-118.4408
85364,32.7015,-114.6424
11542,40.865,-73.6277
60047,42.2165,-88.0769
20176,39.1821,-77.5359
22042,38.8635,-77.1939
20147,39.0373,-77.4805
91941,32.7604,-117.0115
87102,35.0818,-106.6482
80011,39.7378,-104.8152
85050,33.6863,-111.9963
21228,39.2782,-76.7401
94502,37.7351,-122.2431
32564,30.7416,-86.7198
46222,39.789,-86.2136
20171,38.9252,-77.3928
02138,42.377,-71.1256
33431,26.3799,-80.0975
85364,32.7015,-114.6424
91950,32.6749,-117.0897
99503,61.19,-149.8938
85018,33.4958,-111.9883
20772,38.8377,-76.798
92251,32.847,-115.573
69027,40.4655,-101.5222
20705,39.0455,-76.9242
33605,27.9671,-82.4334
85349,32.487,-114.7822
19001,40.1238,-75.1148
86047,35.0242,-110.6974
98226,48.7974,-122.4448
20151,38.8867,-77.4457
78207,29.4229,-98.526
22102,38.953,-77.2295
23837,36.7225,-77.0783
20012,38.9757,-77.0282
20176,39.1821,-77.5359
22030,38.8458,-77.3242
78503,26.1771,-98.252
20850,39.087,-77.168
48312,42.5592,-83.0029
68701,42.0329,-97.4229
78207,29.4229,-98.526
20190,38.9615,-77.3418
37402,35.0463,-85.3161
92108,32.7783,-117.1335
22202,38.8565,-77.0592
32940,28.2061,-80.685
10901,41.1177,-74.1241
88352,33.065,-106.0108
92154,32.5753,-117.0707
90045,33.9631,-118.3941
85306,33.6239,-112.1776
28315,35.1216,-79.445
67217,37.6266,-97.3581
19073,39.9863,-75.407
83854,47.7205,-116.9353
45202,39.1072,-84.502
78249,29.5612,-98.6117
94621,37.7589,-122.1853
45840,41.0449,-83.6457
22314,38.806,-77.0529
87109,35.1506,-106.569
22314,38.806,-77.0529
92081,33.1644,-117.2403
30529,34.2134,-83.448
87113,35.1759,-106.6015
59859,47.4734,-114.893
22042,38.8635,-77.1939
78840,29.4102,-100.8932
90807,33.8315,-118.1811
20910,38.9982,-77.0338
78852,28.7028,-100.4818
20004,38.893,-77.0263
11717,40.7809,-73.2503
32501,30.4223,-87.2248
88030,32.2318,-107.7466
48326,42.6583,-83.2375
99501,61.2116,-149.8761
90028,34.1005,-118.3254
79912,31.8383,-106.5364
85009,33.4564,-112.1284
90503,33.8397,-118.3542
28097,35.2704,-80.4211
85743,32.3366,-111.1771
77302,30.2238,-95.3577
85757,32.1336,-111.0973
32080,29.7964,-81.2649
74116,36.175,-95.8477
68516,40.7568,-96.6523
20176,39.1821,-77.5359
92123,32.7973,-117.1392
22042,38.8635,-77.1939
22182,38.928,-77.2649
98168,47.4889,-122.3012
85281,33.4227,-111.9261
94401,37.5735,-122.3225
60012,42.2662,-88.3213
19808,39.7359,-75.6647
21401,38.9898,-76.5501
74146,36.1093,-95.8506
22102,38.953,-77.2295
22903,38.0339,-78.4924
75208,32.7492,-96.8389
20705,39.0455,-76.9242
20170,38.9839,-77.3675
40511,38.0932,-84.5007
78411,27.7311,-97.3877
22102,38.953,-77.2295
97124,45.5387,-122.9636
22601,39.1858,-78.1827
92020,32.7928,-116.9665
20855,39.1345,-77.1477
98226,48.7974,-122.4448
19341,40.0468,-75.6432
21401,38.9898,-76.5501
18964,40.2884,-75.341
78572,26.2159,-98.3253
22312,38.8191,-77.1484
15851,41.097,-78.8886
33128,25.7756,-80.2089
92111,32.7972,-117.1708
92243,32.7893,-115.5665
28451,34.268,-78.0578
78257,29.6495,-98.6137
43230,40.0347,-82.8726
32254,30.3415,-81.7358
21146,39.0811,-76.5577
33136,25.7864,-80.2042
79925,31.7814,-106.3613
30143,34.462,-84.4759
77338,30.0041,-95.2825
20001,38.9122,-77.0177
20191,38.9318,-77.3527
76401,32.2214,-98.2224
14222,42.9164,-78.8763
44315,41.028,-81.4632
60045,42.2374,-87.8482
78681,30.5083,-97.6789
20151,38.8867,-77.4457
92592,33.4983,-117.0958
21401,38.9898,-76.5501
85284,33.3363,-111.9197
34134,26.3626,-81.8183
20852,39.0496,-77.1204
22203,38.8738,-77.1142
73110,35.4605,-97.3974
92101,32.7185,-117.1593
20171,38.9252,-77.3928
13601,43.9743,-75.9122
78040,27.5155,-99.4986
86004,35.2257,-111.5741
34484,28.9059,-82.0612
30605,33.9321,-83.3525
20001,38.9122,-77.0177
77024,29.7696,-95.5201
30082,33.8631,-84.5382
77090,30.0167,-95.447
10041,40.7038,-74.0098
42633,36.8674,-84.8254
92029,33.0895,-117.1128
99503,61.19,-149.8938
80112,39.5805,-104.9011
33196,25.6615,-80.441
85365,32.7093,-114.4905
49348,42.6643,-85.6191
44130,41.3826,-81.7964
02703,41.9296,-71.3009
21209,39.3716,-76.6744
13202,43.041,-76.1489
22102,38.953,-77.2295
22209,38.8926,-77.0753
22835,38.6548,-78.4596
60638,41.7814,-87.7705
22150,38.7797,-77.1866
33309,26.1817,-80.1746
91941,32.7604,-117.0115
60045,42.2374,-87.8482
33407,26.7492,-80.0725
29229,34.1388,-80.8892
79118,35.0763,-101.8349
19034,40.1386,-75.2022
66203,39.0417,-94.7202
43213,39.9727,-82.8329
70130,29.9324,-90.0739
78006,29.8931,-98.6857
98240,48.9374,-122.6226
22401,38.2995,-77.4772
27615,35.8887,-78.6393
22314,38.806,-77.0529
85602,31.9883,-110.2941
32926,28.391,-80.787
64064,38.9953,-94.3652
77024,29.7696,-95.5201
80237,39.6431,-104.8987
29661,35.0296,-82.5136
05478,44.8111,-73.089
33470,26.7383,-80.276
85349,32.487,-114.7822
92821,33.9291,-117.8845
48103,42.2794,-83.784
99202,47.6547,-117.381
22308,38.7316,-77.0604
85713,32.1941,-110.9739
33612,28.0502,-82.45
85629,31.9452,-111.0002
70130,29.9324,-90.0739
55102,44.9372,-93.1209
20006,38.8964,-77.0447
19107,39.9487,-75.1593
30076,34.0213,-84.3104
20016,38.9381,-77.086
91741,34.1537,-117.8437
76705,31.6403,-97.0963
59912,48.3534,-114.1784
91301,34.1227,-118.7573
75034,33.1499,-96.8241
30646,34.0478,-83.311
85321,32.2295,-112.6542
32301,30.4286,-84.2593
19603,40.3884,-75.9631
99501,61.2116,-149.8761
77042,29.7404,-95.5589
20171,38.9252,-77.3928
27703,35.9781,-78.8439
23005,37.7395,-77.4784
99118,48.9108,-118.6452
45342,39.6321,-84.2675
92618,33.7074,-117.7054
10036,40.7597,-73.9918
27856,35.9843,-77.9595
90601,34.0011,-118.0371
07030,40.7445,-74.0329
63385,38.802,-90.8534
20910,38.9982,-77.0338
20770,38.9996,-76.884
92660,33.6295,-117.8684
85713,32.1941,-110.9739
83805,48.7306,-116.3322
21231,39.2892,-76.59
07828,40.8731,-74.7426
20151,38.8867,-77.4457
37064,35.9328,-86.8788
55403,44.9673,-93.2828
80121,39.6111,-104.9532
20190,38.9615,-77.3418
22182,38.928,-77.2649
20109,38.793,-77.5266
78613,30.5052,-97.8203
79928,31.6631,-106.1401
85365,32.7093,-114.4905
10601,41.033,-73.7652
32114,29.2012,-81.0371
22102,38.953,-77.2295
87014,35.0859,-107.5181
29406,32.9352,-80.0325
88001,32.2901,-106.7539
20854,39.0388,-77.1922
67226,37.7379,-97.2479
90057,34.0622,-118.2763
33431,26.3799,-80.0975
85122,32.8905,-111.754
59937,48.404,-114.3509
46204,39.772,-86.1535
63146,38.7033,-90.4618
32256,30.2214,-81.5571
20171,38.9252,-77.3928
30291,33.5832,-84.5499
75071,33.1976,-96.6153
07632,40.882,-73.9544
22079,38.6929,-77.204
77021,29.6954,-95.3562
91911,32.6084,-117.0565
88008,31.8394,-106.6821
21102,39.6747,-76.8941
20037,38.9014,-77.0504
74103,36.1539,-95.9954
92127,33.0279,-117.0856
91935,32.7163,-116.8323
10022,40.7571,-73.9657
56601,47.572,-94.8013
84020,40.5046,-111.881
53202,43.0506,-87.8968
31632,30.9913,-83.3727
34484,28.9059,-82.0612
21704,39.3455,-77.3832
93012,34.2218,-118.9866
61265,41.4906,-90.498
22314,38.806,-77.0529
92612,33.6607,-117.8264
75792,32.4662,-95.1246
92102,32.7139,-117.1219
70452,30.3944,-89.7732
30281,33.5633,-84.2165
13212,43.1226,-76.1284
20176,39.1821,-77.5359
32034,30.6697,-81.4626
91750,34.1159,-117.7708
44114,41.5064,-81.6743
93021,34.2784,-118.8771
20815,38.978,-77.082
90221,33.8796,-118.2168
85715,32.2519,-110.82
33331,26.048,-80.3749
30263,33.3696,-84.8194
33418,26.8234,-80.1387
59917,48.8428,-115.0049
04353,44.1884,-69.5751
92010,33.1639,-117.3009
78681,30.5083,-97.6789
32753,28.883,-81.3087
94080,37.6574,-122.4235
12953,44.8482,-74.2928
85366,32.61,-114.6312
24522,37.353,-78.8224
08085,39.7529,-75.3362
41011,39.0708,-84.5212
94549,37.8961,-122.1119
79938,31.8045,-105.9661
20109,38.793,-77.5266
77004,29.7247,-95.3625
84115,40.7145,-111.8931
78363,27.4229,-97.8407
77084,29.844,-95.6623
46946,41.0356,-85.7358
59401,47.5098,-111.2734
96797,21.3982,-158.0124
01887,42.5581,-71.1723
99780,63.3367,-142.9856
91911,32.6084,-117.0565
85365,32.7093,-114.4905
18017,40.6622,-75.3903
76247,33.0734,-97.3093
25427,39.5214,-78.0912
22314,38.806,-77.0529
85749,32.2733,-110.7658
78537,26.1671,-98.0529
20190,38.9615,-77.3418
33063,26.2674,-80.2092
20147,39.0373,-77.4805
92251,32.847,-115.573
78661,29.7239,-97.7449
95747,38.7703,-121.3372
45701,39.3178,-82.102
33129,25.7559,-80.2013
78045,27.6357,-99.5923
92227,32.9792,-115.5296
77706,30.0948,-94.1648
21401,38.9898,-76.5501
48045,42.5877,-82.8215
85634,32.0315,-112.0065
85281,33.4227,-111.9261
29615,34.8661,-82.3198
60007,42.0076,-87.9931
78840,29.4102,-100.8932
79606,32.392,-99.7746
20171,38.9252,-77.3928
07105,40.7271,-74.1563
76539,31.0887,-98.0099
10502,41.0113,-73.8413
28374,35.1884,-79.4732
15666,40.1742,-79.5134
78019,28.0405,-99.3563
87123,35.0717,-106.509
43215,39.9671,-83.0044
22314,38.806,-77.0529
22203,38.8738,-77.1142
46278,39.8726,-86.2768
22630,38.9268,-78.1796
20008,38.9363,-77.0599
78542,26.4661,-98.0695
78539,26.2792,-98.1832
63736,37.0697,-89.5664
92243,32.7893,-115.5665
04426,45.1877,-69.2045
94103,37.7725,-122.4147
90245,33.9243,-118.4119
20166,38.9814,-77.4723
88005,32.3161,-106.7991
60534,41.813,-87.8236
80112,39.5805,-104.9011
48216,42.3275,-83.0827
20191,38.9318,-77.3527
38506,36.1819,-85.4408
88337,32.9774,-105.9534
49548,42.8697,-85.6628
85364,32.7015,-114.6424
19046,40.098,-75.1078
80003,39.8286,-105.0655
19103,39.9513,-75.1741
34484,28.9059,-82.0612
34243,27.4072,-82.5303
77019,29.7517,-95.4054
99152,48.8496,-117.3963
85282,33.3917,-111.9249
22102,38.953,-77.2295
74820,34.78,-96.6924
20701,39.1332,-76.7988
27006,36.0065,-80.4463
94404,37.5538,-122.27
98032,47.3776,-122.2854
78357,27.88,-98.6061
38654,34.9441,-89.8544
70518,30.1219,-91.9502
33618,28.0763,-82.4852
97401,44.0682,-123.0819
88030,32.2318,-107.7466
06460,41.2175,-73.0549
79905,31.7674,-106.4304
70041,29.3519,-89.5242
23116,37.6691,-77.3294
19462,40.1077,-75.2796
06901,41.0531,-73.539
78121,29.3509,-98.113
19801,39.7378,-75.5497
85714,32.1707,-110.9719
95383,38.0454,-120.2178
22554,38.4586,-77.4306
60901,41.1166,-87.8696
31016,32.9003,-84.0626
89830,41.2613,-114.1942
48821,42.6501,-84.6486
85713,32.1941,-110.9739
94520,37.9823,-122.0362
89703,39.1704,-119.7782
21046,39.1702,-76.8538
60560,41.6387,-88.4438
01085,42.1251,-72.7495
85756,32.0839,-110.9004
22408,38.2481,-77.4681
08107,39.908,-75.0849
20166,38.9814,-77.4723
76078,33.054,-97.4817
88061,32.79,-108.2749
14068,43.024,-78.7532
34957,27.2356,-80.2277
92708,33.7102,-117.9503
48108,42.2328,-83.7015
20191,38.9318,-77.3527
87107,35.1347,-106.6427
94105,37.7864,-122.3892
56755,48.9458,-97.1703
21202,39.2998,-76.6075
78541,26.4481,-98.2842
35806,34.7448,-86.6704
20817,38.9896,-77.1538
27526,35.58,-78.7908
68803,40.9286,-98.3873
11550,40.7049,-73.6176
33614,28.0091,-82.5034
82609,42.8406,-106.2806
46168,39.6893,-86.3919
85735,32.093,-111.3472
34787,28.5423,-81.5911
30078,33.8635,-84.0081
56649,48.601,-93.411
94551,37.7526,-121.77
18106,40.5824,-75.5911
28387,35.1697,-79.3957
20166,38.9814,-77.4723
85281,33.4227,-111.9261
85226,33.3092,-111.9198
19454,40.2166,-75.2565
88030,32.2318,-107.7466
96814,21.2998,-157.8439
38132,35.072,-89.9886
20815,38.978,-77.082
78064,28.9924,-98.4831
22031,38.8604,-77.2649
07094,40.791,-74.0634
33130,25.7672,-80.2059
30326,33.8482,-84.3582
34787,28.5423,-81.5911
99152,48.8496,-117.3963
22042,38.8635,-77.1939
22209,38.8926,-77.0753
01930,42.6208,-70.6721
49002,42.1938,-85.5639
77864,30.9533,-95.9091
20850,39.087,-77.168
23462,36.8392,-76.1522
23235,37.5133,-77.5646
33179,25.9571,-80.1814
98226,48.7974,-122.4448
46802,41.0707,-85.1543
79912,31.8383,-106.5364
78076,26.8897,-99.2506
85713,32.1941,-110.9739
23086,37.7202,-77.0998
18902,40.3477,-75.0968
41051,38.9354,-84.5479
91502,34.1745,-118.3059
07503,40.897,-74.1573
95652,38.6621,-121.3955
99515,61.1194,-149.8974
54636,43.9761,-91.2497
91730,34.107,-117.5941
88039,33.3048,-108.7743
49783,46.4151,-84.2854
11788,40.8231,-73.1958
78586,26.1337,-97.6447
60030,42.3524,-88.0545
44202,41.3176,-81.3454
90680,33.7991,-117.9956
32940,28.2061,-80.685
91786,34.1144,-117.6583
85172,32.8823,-111.966
92584,33.6647,-117.1743
77461,29.4117,-95.8273
48237,42.4662,-83.184
85615,31.4035,-110.2047
85321,32.2295,-112.6542
91101,34.1468,-118.1391
78577,26.1771,-98.187
27513,35.7956,-78.7941
16150,41.2676,-80.4656
11430,40.6472,-73.7827
85257,33.4669,-111.9151
30024,34.0425,-84.0262
83687,43.5937,-116.536
85009,33.4564,-112.1284
20147,39.0373,-77.4805
30157,33.9045,-84.8621
85383,33.7169,-112.238
30305,33.832,-84.3851
88007,32.3224,-106.8041
88007,32.3224,-106.8041
85648,31.5084,-111.0757
92021,32.8178,-116.9223
91303,34.1993,-118.5983
59917,48.8428,-115.0049
43213,39.9727,-82.8329
79821,31.9907,-106.5976
20171,38.9252,-77.3928
49455,43.6079,-86.3615
28412,34.1572,-77.9141
15275,40.4495,-80.1795
59912,48.3534,-114.1784
65616,36.669,-93.2481
30067,33.9282,-84.4733
89012,36.0119,-115.0433
66061,38.8865,-94.8204
20190,38.9615,-77.3418
12919,44.9773,-73.4466
20036,38.9087,-77.0414
13656,44.1987,-75.9569
22304,38.8149,-77.121
35805,34.7059,-86.6165
80011,39.7378,-104.8152
48083,42.5597,-83.1138
23005,37.7395,-77.4784
32063,30.2737,-82.1325
38622,34.1731,-90.1364
50021,41.7212,-93.5682
20007,38.9144,-77.074
92243,32.7893,-115.5665
33131,25.7629,-80.1895
94603,37.7402,-122.171
04401,44.8242,-68.7918
23226,37.5825,-77.5197
21666,38.9394,-76.3371
33702,27.8427,-82.6448
59714,45.7801,-111.1439
87505,35.6219,-105.8688
20190,38.9615,-77.3418
02324,41.9773,-70.9723
85350,32.5634,-114.7127
80521,40.5813,-105.1039
76623,32.2054,-96.79
21401,38.9898,-76.5501
33461,26.6232,-80.0946
32503,30.4564,-87.2104
60506,41.7664,-88.3446
